image_id,PredictionString
002402,0.964760 6 401.022186 3.935997 499.860229 49.073940 0.548295 14 167.500031 14.723923 192.667404 41.501324 0.981280 14 122.830437 11.308446 150.660797 47.009872 0.974354 14 242.788406 9.439353 276.759521 37.884403 0.942384 14 332.000946 0.703374 353.543060 35.913322 0.765100 13 96.740692 25.882389 145.991638 47.881649 0.988441 6 56.058510 36.691902 464.723541 157.328537
002406,0.987048 6 175.161148 115.909416 358.769379 166.087173
002408,0.586869 11 70.901978 141.673553 244.153427 331.668213 0.739932 11 1.739822 145.441956 145.537582 331.413147 0.557177 11 72.373436 147.267303 147.009949 331.458588 0.651652 17 67.587868 48.904541 484.864838 332.297516
002409,0.981537 14 176.909805 35.151016 257.822815 221.496689 0.979907 12 70.316620 69.603188 338.123199 290.392975
002412,0.638184 4 66.735847 0.236917 148.937561 374.725739 0.928935 2 180.456467 198.051392 222.047501 248.744293 0.706878 2 245.279770 185.689575 271.539551 219.840530
002414,0.519159 17 303.236298 247.104858 439.015625 375.099335 0.719590 8 156.906113 248.265289 209.771469 299.735443 0.901525 17 297.893951 225.856567 439.278290 329.761139
002416,0.896972 6 142.768127 106.359802 418.464172 245.808212 0.952188 6 143.788376 107.343773 417.580841 246.290466
002418,0.586302 18 2.091706 117.121956 482.368073 157.003296 0.927035 18 2.004504 113.028038 252.542740 154.854614
002421,0.978105 12 130.524734 65.757744 423.215698 223.713577 0.986210 14 251.342804 19.920954 325.095093 184.203125
002422,0.500243 15 19.347393 67.138924 185.800537 495.872681 0.953228 15 22.952070 14.948562 185.803574 395.905487 0.686560 15 23.083527 8.257776 185.106812 495.010468
002424,0.985577 6 405.029572 221.725937 491.127228 282.953857 0.894052 6 129.927826 219.116089 173.687531 241.259201 0.901163 18 161.058517 134.453476 348.277466 262.257446
002426,0.824454 15 404.426117 16.463671 430.670288 46.795341 0.796513 19 204.234741 38.229431 269.330444 113.762238 0.936129 17 1.208976 34.923836 414.396332 374.566467 0.982753 14 76.318741 34.450840 421.180298 284.881622 0.901318 19 301.034576 88.330566 428.895233 203.917130
002428,0.952861 11 328.707458 115.939827 429.693329 236.432922 0.659428 14 85.035896 77.973640 237.768890 375.658447 0.916491 14 84.574539 78.013626 236.365234 319.062714 0.554926 14 307.298553 1.446895 432.250214 318.678558
002429,0.898661 4 302.446045 132.593994 336.398224 255.866669 0.921600 4 213.432999 313.703217 258.369446 357.230713 0.642892 4 290.484100 131.945892 336.312012 256.478546 0.992093 14 1.881227 37.434555 252.354568 357.213379 0.987460 14 241.254440 55.143150 408.065308 356.637665
002430,0.736987 7 71.490273 24.776258 321.769714 355.234436 0.758088 7 51.164478 24.216682 352.362122 353.617828
002431,0.908814 2 157.306107 140.332855 282.563721 225.192795
002432,0.955773 2 90.741020 239.422699 167.959930 349.798157 0.532464 15 151.168930 203.520721 235.466034 294.489288 0.612130 2 198.699219 306.446747 313.562225 500.779449
002434,0.515500 4 393.617432 2.215760 499.575531 309.070404 0.928720 14 109.405678 23.846588 381.757843 315.083008 0.843287 14 117.592087 58.100845 367.117493 317.564056
002438,0.973181 14 2.200741 290.930603 193.335236 500.848663 0.597612 14 28.658838 290.007355 181.689331 500.300598 0.845422 14 1.978129 2.436921 286.304504 499.806000 0.767561 14 83.862671 2.247125 284.357208 499.425018
002440,0.952868 7 40.222584 52.104576 217.444946 500.987061
002446,0.990001 6 189.758194 112.167725 292.020966 178.417374 0.992204 14 428.732635 101.195900 469.323029 182.677765 0.984787 6 323.079559 116.393845 432.830719 174.800644 0.986353 6 14.948554 115.875221 154.730255 178.543442 0.993883 14 101.327522 105.438141 141.882126 180.325150 0.992955 14 286.053284 106.120903 323.518768 179.193161
002447,0.589276 11 19.573256 45.385414 498.944580 265.731628 0.875695 11 105.426239 46.064816 501.577484 198.212738
002449,0.891061 8 2.989747 304.174652 183.246674 375.047577 0.804115 8 200.196121 300.249786 277.164429 375.389557 0.947680 3 221.139191 211.679382 269.743378 235.841080 0.790818 3 356.376343 177.132828 396.740662 192.140152 0.858471 8 196.665512 297.464294 340.936890 375.208405 0.677883 10 231.233536 262.951691 399.170746 374.958160
002451,0.869845 15 4.164547 261.226715 131.945129 374.566223 0.671123 15 170.524033 145.430496 232.381760 220.232788 0.945899 15 137.662338 256.206512 245.978516 375.413361 0.668185 15 297.515137 140.458282 356.049866 201.058258 0.879319 15 55.010624 259.339569 133.476410 374.770416
002453,0.948896 7 7.780694 15.029320 250.326843 143.802658 0.934259 7 264.076324 23.742653 483.194611 135.019760
002455,0.716453 19 170.110580 211.853394 260.647614 305.137085 0.705367 14 217.152954 109.850433 316.964020 238.395203 0.984684 14 150.164902 136.955719 219.646332 267.478943 0.984619 14 61.940304 133.652191 161.843903 268.739807 0.579493 10 4.590273 220.596252 370.628082 392.762604 0.821137 8 1.551628 165.360855 103.182793 288.545013 0.920346 14 217.554413 109.669151 325.271942 260.445190 0.795891 10 4.079535 244.776825 365.787567 392.867126
002457,0.833022 18 263.603455 121.834427 404.964203 175.929840 0.567734 18 2.932489 80.671165 486.547485 229.481262 0.688873 18 2.652600 82.970482 485.076965 182.115570 0.576916 18 151.630554 82.873886 482.589203 180.849548
002463,0.854176 8 0.815600 246.721390 28.859665 408.974335 0.743691 14 1.240864 25.590345 88.266968 462.967560 0.952097 8 184.972076 210.903198 221.345612 416.744202 0.685064 8 164.982468 209.909500 222.196640 418.210022 0.898311 14 101.903572 112.551208 157.992523 430.439697 0.971786 14 1.806606 27.255014 138.152039 462.647247 0.990703 14 115.349617 151.678650 203.151901 455.527985 0.701402 8 73.381126 255.006470 142.681076 408.350861
002464,0.762565 9 290.269897 72.262459 357.609985 148.318359
002467,0.790082 0 4.406787 149.671890 140.554550 173.479691 0.764964 0 64.867172 154.470795 141.452744 172.092270 0.978504 0 38.608894 94.874420 390.584717 172.914810
002469,0.936359 19 1.519501 96.306099 121.745712 258.901886 0.976839 14 201.471588 81.573235 426.147400 259.761963
002473,0.958696 1 2.502501 9.780284 498.792816 224.501968
002474,0.639762 3 47.394058 91.866936 188.362381 282.533447 0.528647 3 144.413757 236.917343 189.852066 266.235199 0.920327 3 46.184265 86.839172 161.869049 284.646606
002475,0.766375 14 256.956329 89.007622 278.931274 125.523636 0.974021 14 188.183090 96.205452 233.578644 197.962830 0.971338 1 311.772491 158.770172 368.646820 220.289932 0.859868 14 190.008591 96.029343 231.841553 154.086868 0.974133 1 156.209885 145.152542 218.654037 205.747559 0.983396 14 118.411919 95.580254 157.076553 190.828110 0.587779 14 391.561981 101.385185 411.295166 130.440933 0.988430 14 153.688660 107.483444 214.869308 199.884476 0.976745 1 81.725258 133.070404 144.365753 195.661362 0.990441 14 74.456703 99.238235 140.349411 190.001648 0.994235 14 239.940811 100.550179 302.075500 204.507614 0.961461 1 237.576675 149.467834 295.370514 209.354065 0.983705 14 341.729767 103.133980 394.094482 213.005478 0.989144 14 310.775848 121.955360 367.354065 207.479553
002482,0.697074 15 180.955673 268.301514 237.834106 343.377991 0.527333 15 49.833900 355.759033 96.300781 409.984528
002484,0.893662 6 112.340874 190.683792 136.478714 205.735474 0.972059 6 133.133224 190.088150 167.431046 206.718170 0.989278 6 189.715683 189.531509 260.988892 215.217270 0.990227 6 274.690826 190.740723 348.994629 218.284164 0.972468 6 78.599754 189.745468 110.910522 205.532944
002485,0.962525 11 1.330793 27.801962 212.588135 277.855469
002486,0.779879 2 395.575989 92.432144 474.850891 136.985489 0.857542 2 158.146820 84.301483 223.415924 123.695000 0.851926 2 234.271973 75.293343 307.598846 115.514130 0.839448 2 110.344856 123.692299 215.711807 163.481537 0.789038 2 3.166897 91.651459 56.442574 131.452911 0.501365 2 107.975235 81.522026 226.306015 162.045547 0.500579 2 155.733719 88.728897 217.040314 124.998520 0.843925 2 112.865448 67.607635 174.533310 116.089287 0.844686 2 111.974556 77.449966 171.672394 105.003777 0.820449 2 312.086792 108.437172 395.930084 151.701355 0.611566 2 174.273376 82.179710 221.941589 153.344849 0.501187 2 235.043976 84.490143 304.553467 113.376953
002487,0.911947 18 9.011343 34.972050 351.388275 278.375244
002488,0.733358 14 19.171671 74.907166 174.875259 380.383148 0.939814 13 3.683310 104.743782 225.137161 500.818909 0.761104 14 65.196037 75.901138 174.509552 382.396698 0.738919 14 65.953903 76.510162 175.027084 295.309631
002489,0.819943 15 2.505779 134.597885 151.262817 205.530548 0.917248 17 1.586050 3.132116 500.676392 204.954651
002495,0.949083 13 3.993094 19.593990 377.431396 269.624451
002498,0.988811 14 1.904726 54.638474 178.892456 245.496307 0.986302 14 231.483734 53.636402 404.522400 244.641449
002499,0.850528 10 1.591608 39.866306 499.941833 220.734253 0.929362 14 255.315002 0.764161 500.046906 167.138641
002503,0.798838 14 213.504684 93.986252 221.791672 180.530228 0.681404 19 12.198479 225.173615 83.473709 340.705872 0.968208 14 181.381699 100.919518 199.400330 148.418961 0.810396 19 1.655386 220.948242 86.366272 356.214966 0.995331 14 121.849739 56.794720 201.162796 450.812347 0.840407 14 23.654276 249.313217 73.992691 335.801971 0.897919 14 180.624542 101.049347 200.950516 181.410980
002506,0.615107 10 9.792606 242.460052 119.520592 463.359650 0.514639 8 81.951660 21.694221 194.834137 183.532150 0.830528 8 0.736502 0.689536 63.080376 192.101227 0.797622 8 1.055893 1.956791 62.571846 105.303619 0.850021 8 30.158745 88.749397 131.066223 250.826477 0.928296 8 7.727331 88.628944 127.722458 459.653503 0.599942 8 102.014732 86.755524 195.262177 250.242920 0.563156 8 30.925947 86.937958 200.947556 333.183014 0.865681 8 98.516411 86.649178 200.216888 370.987976
002507,0.731235 13 466.958862 0.201332 500.189789 53.370041 0.731688 13 2.928481 1.914105 332.800323 220.016296 0.863520 13 3.152981 0.522756 481.028381 219.128250 0.506321 13 284.187561 53.201244 483.335541 215.365082
002509,0.001000 0 0.000000 0.000000 1.000000 1.000000
002510,0.955126 8 167.516922 60.354069 225.864563 117.558830 0.827346 15 203.519470 38.260761 243.390625 70.596230 0.569662 10 195.530930 68.336426 286.201965 103.506943 0.521389 10 170.353119 71.425385 284.118011 108.946854 0.883702 17 3.150828 83.678940 181.309875 173.736801 0.953411 17 174.948853 82.408134 486.144073 210.641052 0.655813 10 85.112732 146.456390 363.818054 221.201172 0.920532 15 225.317245 107.528954 359.973969 214.363419 0.552840 8 255.409714 56.131458 294.154480 86.456261
002511,0.984330 14 126.785904 60.513489 197.094498 214.476868 0.542993 12 63.534485 84.783287 192.833786 242.606628 0.887082 12 62.627533 86.850136 261.546600 252.653992
002515,0.828954 19 305.869812 196.644653 380.964447 280.914490 0.890971 14 296.240448 65.196373 334.653198 100.945686 0.988472 14 199.535294 71.796051 236.642914 138.586761 0.989726 14 29.840805 102.743942 56.274361 192.617569 0.821356 14 51.747238 109.757515 66.710709 155.109619 0.617850 14 295.587830 64.864647 335.705109 144.826813 0.857477 14 232.927704 111.893265 254.857666 146.270981
002516,0.730004 14 181.666580 162.573227 270.355865 341.774567 0.987531 14 275.670746 222.674805 386.878510 375.240814 0.825507 14 123.417213 159.127518 259.250336 344.330322 0.954740 14 217.698837 36.577896 259.525543 101.785744 0.826221 14 182.809387 161.674637 268.813232 300.410889 0.546936 14 21.648802 83.931450 264.903778 375.215118 0.971700 14 23.928255 83.127335 245.708939 375.600739 0.964631 14 122.605461 157.934128 148.223862 190.804749 0.906688 14 258.570221 138.067093 395.377655 298.020447 0.762215 14 255.922195 138.909760 394.554260 361.859680
002517,0.990280 6 59.183716 73.449089 345.476807 330.130127
002521,0.527258 18 14.947981 56.008167 359.428436 239.414215 0.964688 18 8.891702 54.818455 491.294098 240.279358
002522,0.955657 6 2.338395 43.783428 494.076324 214.254211 0.902355 6 118.339958 44.243683 490.765320 213.103760
002526,0.985101 6 79.647720 83.923897 339.809601 173.563751
002527,0.966815 15 4.597396 37.580982 245.442978 498.315155
002528,0.993374 14 235.682693 31.799465 399.773163 234.058304
002530,0.503743 5 104.713005 105.285652 345.247681 210.853851 0.922858 5 101.852524 105.415794 348.135101 286.786133 0.934899 5 1.720823 170.909012 108.237427 283.562775 0.742188 5 99.361687 183.476700 349.555359 289.347290
002531,0.896024 14 323.648010 43.856281 347.701874 88.804863 0.960790 14 307.302124 42.947449 332.951080 90.860222 0.831191 14 291.423126 42.545456 319.046417 90.126434 0.827257 6 1.629595 65.607994 109.003189 209.997879 0.992503 6 8.667797 83.292603 434.454773 355.994324
002532,0.981618 6 110.830803 175.358612 157.569290 204.935425 0.980699 6 70.922813 170.862473 112.224747 202.313766 0.932885 18 185.490341 115.072647 453.683228 225.915070 0.617001 18 180.735199 110.589859 499.836365 226.775146
002535,0.744612 11 2.482384 44.969257 322.203461 267.120178 0.660242 17 1.257300 3.032718 445.169037 373.503357 0.954169 11 1.512021 46.225224 444.703644 266.140594 0.602837 8 2.570674 3.594909 448.040314 373.019135
002536,0.937409 8 141.450546 247.362122 213.188095 333.477783 0.975695 4 248.251389 119.409668 266.711243 183.299759 0.646477 10 0.857517 120.369904 499.969116 332.479248
002538,0.805078 4 279.020416 281.988983 302.916412 332.336243 0.974917 4 197.708344 235.748032 226.007996 326.912079 0.605561 8 77.331383 283.491669 147.960648 345.095551 0.931225 14 101.037117 2.050222 217.827942 306.492676 0.850533 14 102.457138 1.394788 270.744812 306.026520 0.775095 14 120.668663 44.925365 274.009705 303.518677 0.512820 10 85.619789 252.979568 479.813873 345.004486
002541,0.716650 17 2.958894 1.901433 497.419525 336.372162 0.977929 11 32.542618 63.095722 469.380463 284.544006
002543,0.986420 6 1.550898 257.229584 252.764816 333.287476 0.963913 6 242.250854 255.789749 302.665466 297.970276 0.932721 6 159.187729 253.267944 235.668777 284.929230 0.980139 6 255.025620 235.234512 498.934021 333.249023
002548,0.973609 6 27.005121 46.009312 213.332443 160.102493 0.990790 6 219.726059 74.374138 319.683289 139.318756 0.986356 6 335.795715 78.480888 446.498413 147.077530
002550,0.827226 14 46.541698 52.004276 203.789459 453.477203 0.942771 14 20.721407 49.538643 223.179184 500.170471
002551,0.921958 14 1.428623 6.138515 89.383591 83.059029 0.632553 14 461.488922 5.102509 499.809998 88.574020 0.507281 14 457.460541 4.516993 499.786407 148.053879 0.596457 14 1.180954 4.821923 90.836571 107.792854 0.987805 14 93.485458 34.641628 290.977173 199.648132 0.549988 10 8.007243 174.246033 486.425446 224.875793 0.958044 14 101.269218 0.713126 198.724686 105.597908 0.685485 14 465.179108 6.492360 499.938995 56.427441 0.520394 8 461.468140 65.452553 499.848206 135.013351 0.987134 14 252.745987 47.737526 482.273804 220.816345
002552,0.914783 7 66.649712 214.436966 115.310814 308.409241 0.520397 8 89.115959 283.506989 240.970245 438.370819
002553,0.926364 12 2.289414 18.820129 427.367249 281.700470 0.585780 12 110.199478 20.109524 428.594391 282.095306
002556,0.865731 6 2.027258 0.503607 500.044830 237.024200
002557,0.664969 15 123.569016 1.371654 250.235077 80.383858 0.940686 15 219.024765 142.225113 282.317444 195.683304 0.949098 15 31.427204 113.681854 95.335320 186.676788 0.940786 15 37.418289 0.651271 96.702026 52.710804 0.962641 15 317.066498 132.672150 385.169281 198.450272 0.959786 15 390.952881 53.066666 439.051514 132.736511 0.817147 15 102.530060 131.089752 175.189224 189.569748 0.839136 15 190.997345 0.896987 250.113541 63.559540 0.919738 15 60.320351 58.637047 148.449753 113.266304 0.620638 15 308.670959 44.761818 374.573090 91.592491 0.576149 15 258.901703 49.036091 329.893158 108.969269 0.693278 15 113.436348 1.882514 256.438416 118.155312 0.847888 15 307.743988 37.075111 385.095612 107.151657 0.700075 15 59.552067 143.906631 102.343758 187.172989 0.826190 15 143.765121 56.376759 256.692749 116.892723 0.573218 15 109.205772 1.875099 256.060791 108.224991 0.939069 15 92.084625 144.061691 153.076157 190.561386 0.869062 15 27.257320 111.557182 101.362946 187.718735 0.769382 15 159.096924 133.882874 216.634003 177.574112 0.936902 15 258.272247 36.039791 387.243896 107.940475 0.693178 15 264.239777 116.216034 332.086517 181.638824 0.712031 15 262.148682 51.910858 323.350433 87.735580 0.912573 15 270.771454 125.375488 325.892334 173.205780
002560,0.524310 4 103.122833 80.491394 187.879623 431.969971 0.716074 4 1.888197 37.274273 115.433304 482.511444 0.695969 4 5.427210 37.702335 114.761086 306.587280
002562,0.991642 14 158.757202 49.916389 238.506439 216.819092 0.930143 6 290.850067 49.281105 376.872162 73.900818 0.989886 14 88.264557 30.400564 163.517181 209.501083 0.977427 6 30.352444 56.660404 442.002167 231.573120
002568,0.773889 14 203.946030 0.426319 241.013504 54.138893 0.816381 14 256.577057 0.319042 291.804749 52.489304 0.610765 14 161.896271 0.501373 203.710892 48.395744 0.710999 14 106.309174 13.171644 148.559296 73.819359 0.829263 13 82.901703 28.475040 392.653778 247.901718
